ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents   label   detailed-label,Tunnel,Traffic_Labeled,Malware
2019-09-20 22:24:55.578769920,CbPL0u39rULdzKUDS6,162.248.88.215,62336,192.168.1.195,53,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:40.556701952,CtFdRp2cOLRTKDob6b,192.168.1.195,46741,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:31.684804864,CSkpKo1dV0dzKIJBv8,192.168.1.195,4896,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:05.304833792,CjYBPZTuGIGp8qkC4,162.248.88.215,62336,192.168.1.195,6669,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:56.620393984,CK9z9d34J3Y2QNLhI2,162.248.88.215,62336,192.168.1.195,8000,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 06:47:57.772840960,CT10f43gfkDL0fMtu8,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.000005,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:52.675566848,C0hIUj2d8Z8d6Wtpbd,192.168.1.195,12975,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:09.774808832,CadhG64PzX8qHWQa65,162.248.88.215,62336,192.168.1.195,992,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:57.162530816,CPV0C92Z7lwVUO5Lhg,162.248.88.215,62336,192.168.1.195,5223,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:18.305435904,ClNiDn2AIfA1FjToa3,162.248.88.215,62336,192.168.1.195,6669,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:58.181509888,C5gDRc4goD342aIv47,162.248.88.215,62336,192.168.1.195,631,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:49.701602816,CyLiux1A1y11BTsIjh,162.248.88.215,62336,192.168.1.195,88,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:01.362131200,Co0lHTauBxTLNlSv5,162.248.88.215,62336,192.168.1.195,139,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 18:23:26.778042112,CKo4ZQgy5WoNv9b9l,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004500,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:24:16.270611968,CbLMVe2BKEpgB3lD3c,192.168.1.195,39206,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:29.068427008,C6pJ281iXUkVqHwQe2,192.168.1.195,16269,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:02.967279872,C9TtrBoKgSXQZ3Pgh,192.168.1.195,42746,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:06.522479104,CZSs5CaVmh9efKq32,162.248.88.215,62336,192.168.1.195,25,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:27.846550016,CuXc2b3tgFRf02uBOa,192.168.1.195,50476,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:19.034450176,CgOTfp1qwOxEg9v845,192.168.1.195,317,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:13.210508032,CHZokg2rUzlULufVof,192.168.1.195,13409,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:58.171746048,CUxX0H1wuPU2HyISs4,192.168.1.195,33828,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:55.548610816,CEeMsw4XC1bvA8csS3,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:46.277359872,CaHMod2qqPDGhXSwP5,162.248.88.215,62336,192.168.1.195,53,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:23.613966848,CLJmdv8n4LA0dbkS5,192.168.1.195,45899,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:32.026657024,CCiOcv4pf54lAQ9cmg,162.248.88.215,62336,192.168.1.195,3128,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:25.295112960,CPvqcl2i12ALWOSfI,192.168.1.195,62867,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:29.704322048,CeTlTG179LpO5ib7D4,192.168.1.195,44874,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:28.986615040,Ca2eO34a0CclVlzd55,192.168.1.195,26379,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:43.151773952,CxNYuR1zWmScbqmtJi,162.248.88.215,62336,192.168.1.195,6666,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:27.140882944,CA7zSt1FnUawKeZM39,192.168.1.195,56533,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:32.466437120,CtQdF34YtCQWBKcvB8,192.168.1.195,4852,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:47.411099904,CRj5Z63kRNw2awbize,192.168.1.195,62622,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:28.307961856,CWh7vj3kuDtRWH05Ij,162.248.88.215,62336,192.168.1.195,995,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:19.910834944,C9V6CMigjtS2Po0Xi,162.248.88.215,62336,192.168.1.195,81,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:32.383227136,CR1v0u4ALCGfqB0Wxh,192.168.1.195,20289,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:31.969435904,CW1edw3sfRLZPky2pa,192.168.1.195,45521,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 17:39:09.776385024,CiSYBy4g34Vopi7yd7,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.007506,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:25:18.040782848,CwyQX52Y3cg6828dg,192.168.1.195,54396,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:37.527591936,C0hFh512HY2gMBsWi8,192.168.1.195,10743,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:31.243313152,C3acjq3ZP5clK5eEh8,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:25.837225984,CI8PrI2KocxCqfeB4k,162.248.88.215,62336,192.168.1.195,5269,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:37.322103040,CpXcEf26ZTSTzvQ1Xa,192.168.1.195,36232,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:43.912295168,Ct0N1Z10476PN3jPJ3,162.248.88.215,62336,192.168.1.195,135,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:48.806735104,C68nRy2MvxmrvJKb33,192.168.1.195,46574,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:29.034400000,ChQfseCrSkEl9Hw0j,192.168.1.195,33287,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:18.360045824,C41I9H1CTteyQDuOrj,192.168.1.195,43282,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:38.599298048,Cwsri72xbiMv0JpjZa,192.168.1.195,38551,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:35.427216128,CXnCdj3u4E15o5Kafk,162.248.88.215,62336,192.168.1.195,587,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:26.413248000,CQnMQ1zNRc6R00Bod,192.168.1.195,13669,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:45.531228928,CYMWTz18RkMzwQPZUh,192.168.1.195,65161,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:15.982844160,CL9CvS37jvQlLXzapg,192.168.1.195,52536,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:15.214732800,CRwuaB1KBwHJhdEBHc,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:23.314119936,CJbLrl2euEXb0jNFQ4,192.168.1.195,31701,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:41.822132224,CRGROq48IK54lPqQhd,162.248.88.215,62336,192.168.1.195,20000,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 13:33:45.771408128,CdmlyigR5vwgXEiFi,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.007495,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:25:47.012715008,C9Ict03IulRBn36oQ4,162.248.88.215,62336,192.168.1.195,443,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:27.901523200,C7IyNA3qAhSLbUFx5i,192.168.1.195,27927,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:15.033620992,C0sRnD2HRLM2jkUin7,162.248.88.215,62336,192.168.1.195,88,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:02.680929024,C40qt23yHiF12lyQb5,162.248.88.215,62336,192.168.1.195,139,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:43.545671936,C9k64y4fAtpP43GBDl,192.168.1.195,64865,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:40.483491840,C1fLUa1bdPdm8DC3Kh,192.168.1.195,12850,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:29.160100864,Cs6lmo45X8OCJKWaM3,162.248.88.215,62336,192.168.1.195,614,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:54.224368128,CknYEs2GSzKhsmOhkc,162.248.88.215,62336,192.168.1.195,6668,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:11.770545920,C9fMT51Nb3eFNGOWwg,192.168.1.195,12570,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:03.139962880,CkNhyJ1v6yR1vSs8a1,192.168.1.195,64409,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:02.490486016,CqVYEf1lOywvHv1mk,192.168.1.195,14305,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 00:40:41.665906944,CxKxhj4MGsf5GcqoX6,192.168.1.1,47805,192.168.1.195,22,tcp,,0 days 00:03:26.663644,2768,11216,SF,,,0,DdAaFf,400,26336,268,36368,-   Benign   -,-,Benign, -
2019-09-20 22:28:32.093580032,CCevRI3gCDS8woz52a,192.168.1.195,9001,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 21:19:33.773366016,CK5MWR3G1B0f0QKbhl,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004750,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:28:51.060348160,CzYCsU17tOxWx9mI29,162.248.88.215,62336,192.168.1.195,563,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:34.131326976,CdsKBF4IJApspALgmk,162.248.88.215,62336,192.168.1.195,995,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:39.507319808,CqzrRn4w32nqlIhPt7,192.168.1.195,45079,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:52.074866944,CWNS312uvsmizgkcQh,162.248.88.215,62336,192.168.1.195,53,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:43.270639872,CEKAzE4yOVGjC3PvU,162.248.88.215,62336,192.168.1.195,2811,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:39.756450048,CJHmwC2w8nJf6bWa9b,162.248.88.215,62336,192.168.1.195,995,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 05:19:33.770492928,CzHggE3IzcgHKFZis1,192.168.1.195,123,31.31.74.35,123,udp,,0 days 00:00:00.007498,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:24:32.277431040,CbY9dL2OwvvDK0rq6b,162.248.88.215,62336,192.168.1.195,8888,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:23.708886016,CjckVuXUlX4ZXSMzg,192.168.1.195,25471,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:53.191052032,CA3prE2bMGh6nkI0Z8,192.168.1.195,35887,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:19.132261888,Cg91AM2cEcwWnuuHKd,192.168.1.195,29769,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:09.901699072,CCG5g730oVFRG1fYx,162.248.88.215,62336,192.168.1.195,5222,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:55.334150912,CU5C3n3xQVHUwdilkl,192.168.1.195,40487,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:45.923609856,CbKaUV2TBAYhNqBcX9,162.248.88.215,62336,192.168.1.195,6667,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:01.402952960,C22wOs4ShYj0CZzsh7,192.168.1.195,6681,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 12:43:34.771490048,CO9KDb17HdU624Q1Ya,192.168.1.195,123,89.221.218.101,123,udp,,0 days 00:00:00.007734,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:26:01.733430016,CIxTZhe1XpiItRrPh,162.248.88.215,62336,192.168.1.195,502,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 17:02:22.777549056,CZdgPA3T2ItqJR1de9,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.008248,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:24:03.466900224,CJXvq23SAFoctjwrD1,192.168.1.195,25942,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:55.601513984,CwwXOx9fiY30slSK1,162.248.88.215,62336,192.168.1.195,3128,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:37.513336832,CMV0ra4B2CnWHM4ihh,162.248.88.215,62336,192.168.1.195,990,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:56.004851200,CynyNKZHcmkWqLMI9,162.248.88.215,62336,192.168.1.195,20000,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:22.798136832,CV6B8I2chjh1saf6v3,162.248.88.215,62336,192.168.1.195,6667,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:50.097637888,CWEGny4vSE2PYN3lHg,162.248.88.215,62336,192.168.1.195,563,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-21 00:32:03.773210880,CyeWQ7K6jWDDbI4Kd,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004499,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:27:54.736754944,CPrdoI3FvKwTNWzLhj,162.248.88.215,62336,192.168.1.195,993,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 23:52:12.773871872,CigMXm1mBRamVmpDb5,192.168.1.195,123,89.221.218.101,123,udp,,0 days 00:00:00.007499,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:25:49.310036992,CNfApb34c5N4nlJDv7,192.168.1.195,9447,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:09.901697024,CqPGXS1WnpWJVrOXea,162.248.88.215,62336,192.168.1.195,5222,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:49.558351872,CQ3cLE2W94tiUIArBi,162.248.88.215,62336,192.168.1.195,81,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:30.319757056,CYfUdY2TQScK8X75g7,192.168.1.195,26961,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:58.403150080,C6n19x1Xb3cclKlvxb,162.248.88.215,62336,192.168.1.195,88,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:41.291640064,CBAmcA3FsyLqVYWrbg,192.168.1.195,24917,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:46.302511872,CXDw7R2QQnPz7JMUpc,192.168.1.195,55986,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:26.418782976,CCinoE2ZBLmvxUxDm3,162.248.88.215,62336,192.168.1.195,53,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:23:58.718575872,C27A9WF5ZdgFsvsf7,162.248.88.215,62336,192.168.1.195,81,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:51.445883136,C8huHi4klMjb9iPwz3,162.248.88.215,62336,192.168.1.195,995,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:26:51.868743936,C7yqch1H70CyQZvYRg,192.168.1.195,45920,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:15.455406848,CkC5cj48h2yAmw1Mvd,192.168.1.195,25990,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:46.810067968,CObyjnhw79oaIn1gc,192.168.1.195,61249,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:42.675683072,C6bkjR2GdSgwn0ln0i,192.168.1.195,1462,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:08.797515008,CsBQe83LqUx9YYArXb,192.168.1.195,7065,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:11.634615040,CUerFq2t5RoFU41Ej7,192.168.1.195,37471,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:27:06.050476032,ClFa5B3RP0Mw5hg3Kk,162.248.88.215,62336,192.168.1.195,143,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:22.704904192,CWSXti3puytgzFWRKb,192.168.1.195,34329,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:30.898492160,CLNVf22mVqTjo4uQCe,162.248.88.215,62336,192.168.1.195,21,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:24:01.983655936,C3J2yR3eA8aspdK4Xd,192.168.1.195,15123,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:25:44.828325888,CJ8zyNaqCXMX39US7,162.248.88.215,62336,192.168.1.195,585,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:23.207431168,CmQ1xk3Z8mTgIY08sd,162.248.88.215,62336,192.168.1.195,587,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:28:05.475241984,Caredo2BGRyJ13nn33,162.248.88.215,62336,192.168.1.195,5222,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:54.687284992,CgPXVY26dUFPbJ2QMl,162.248.88.215,62336,192.168.1.195,6666,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:25:40.901586176,CozzeD25oOzDz2KzId,162.248.88.215,62336,192.168.1.195,631,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:11.892477952,CMBtKz1mlZ7uooYzuj,162.248.88.215,62336,192.168.1.195,2811,tcp,,,,,OTH,,,0,^c,0,0,0,0,-   Benign   -,-,Benign, -
2019-09-20 16:38:23.775366144,CRMrxL1kzf63Dm1k36,192.168.1.195,123,89.221.210.188,123,udp,,0 days 00:00:00.004748,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 02:25:08.771138048,CNQinwMXYp6ouavAc,192.168.1.195,123,212.111.30.190,123,udp,,0 days 00:00:00.000004,96,0,S0,,,0,D,2,152,0,0,-   Benign   -,-,Benign, -
2019-09-20 22:27:33.334490112,CqQ8nZlQrGyizqwa8,192.168.1.195,35556,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:39.643670016,C3EG4m4NNRvRssb6a6,192.168.1.195,44761,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:23:34.295041024,C34DGO1r5akWhdRVpb,192.168.1.195,23895,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:05:42.770776064,CH9TB90EfVZBaxjt8,192.168.1.195,123,89.221.218.101,123,udp,,0 days 00:00:00.007496,96,96,SF,,,0,Dd,2,152,2,152,-   Benign   -,-,Benign, -
2019-09-20 22:24:29.378164992,CIM70fj6Jg7XAEegc,192.168.1.195,8424,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:24:04.779727872,Citgc1Xqcq6EUvS0a,192.168.1.195,42426,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:28:01.553257984,CHneYkwubzXQalsV9,192.168.1.195,7538,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
2019-09-20 22:26:27.485233920,CkfaJg3gFANJBw7Vpa,192.168.1.195,28940,162.248.88.215,62336,tcp,,,,,OTH,,,0,C,0,0,0,0,-   Malicious   DDoS,-, Malicious, DDoS
